Client;Sex;Age;Tenure;Count_CA;Count_SA;Count_MF;Count_OVD;Count_CC;Count_CL;ActBal_CA;ActBal_SA;ActBal_MF;ActBal_OVD;ActBal_CC;ActBal_CL;flow_CA;TransactionsCred_CA;VolumeDebCash_Card;VolumeDebCashless_Card;VolumeDeb_PaymentOrder;TransactionsDeb_CA;TransactionsDebCash_Card;TransactionsDeb_PaymentOrder;Sale_MF;Sale_CC;Sale_CL;Revenue_MF;Revenue_CC;Revenue_CL
1251;1;53;74;1;0.0;0.0;1.0;0.0;0.0;809.2982142857143;0.0;0.0;0.0;0.0;0.0;-26.17821428571426;2.0;607.1428571428571;0.0;0.0;2.0;1.0;0.0;;;;;;
1252;1;44;152;1;2.0;2.0;0.0;0.0;0.0;95.57821428571428;12681.210714285717;0.0;0.0;0.0;0.0;-400.2071428571429;3.0;357.1428571428572;0.0;177.0;3.0;1.0;1.0;;;;;;
1253;1;50;134;1;0.0;0.0;1.0;0.0;0.0;1181.3639285714287;0.0;0.0;0.0;0.0;0.0;-72.9103571428571;5.0;0.0;0.0;414.32142857142856;14.0;0.0;13.0;0.0;1.0;1.0;0.0;6.0;11.496071428571428
1254;1;39;180;1;0.0;0.0;0.0;0.0;0.0;740.4503571428571;0.0;0.0;0.0;0.0;0.0;156.5392857142865;7.0;750.0;364.9792857142857;1278.571428571429;36.0;4.0;13.0;0.0;0.0;1.0;0.0;0.0;2.107142857142857
1255;0;42;136;1;0.0;0.0;0.0;0.0;0.0;7410.411071428572;0.0;0.0;0.0;0.0;0.0;-5.412857142857163;2.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;4.714285714285714;0.0
1257;0;23;8;1;0.0;0.0;0.0;0.0;0.0;1693.3775;0.0;0.0;0.0;0.0;0.0;524.5192857142856;3.0;200.0;67.61785714285715;75.72285714285714;18.0;6.0;3.0;;;;;;
1258;1;63;48;1;1.0;7.0;1.0;0.0;0.0;147.04892857142858;357.92214285714283;0.0;0.0;0.0;0.0;-327.1564285714285;12.0;428.57142857142856;0.0;554.8403571428572;15.0;4.0;8.0;1.0;0.0;0.0;0.1467857142857143;0.0;0.0
1259;1;26;228;2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2933.313571428572;16.106785714285706;2.0;17.857142857142858;33.25142857142857;221.5;13.0;1.0;7.0;0.0;0.0;1.0;0.0;0.0;12.659285714285714
1260;1;61;171;1;2.0;0.0;0.0;0.0;0.0;2811.382857142857;3586.7117857142853;0.0;0.0;0.0;0.0;-703.7714285714287;2.0;857.1428571428571;29.90142857142857;71.42857142857143;11.0;4.0;1.0;;;;;;
1261;1;22;148;1;0.0;0.0;1.0;0.0;0.0;958.0035714285714;0.0;0.0;336.21;0.0;0.0;15.463571428571413;23.0;185.7142857142857;55.628214285714286;199.5;22.0;4.0;6.0;0.0;0.0;1.0;0.0;0.0;6.163571428571429
1262;1;34;67;1;1.0;1.0;0.0;0.0;0.0;5.727857142857142;35256.977857142854;1350.0739285714285;0.0;0.0;0.0;-498.8717857142857;3.0;178.57142857142858;144.31428571428572;688.25;13.0;1.0;4.0;;;;;;
1263;1;69;103;1;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1211.6210714285714;2.357142857142857;4233.136071428571;23.696785714285852;11.0;0.0;31.755;471.5;21.0;0.0;10.0;;;;;;
1264;1;77;28;1;0.0;0.0;0.0;0.0;0.0;12992.510714285714;0.0;0.0;0.0;0.0;0.0;33.53678571428577;2.0;0.0;0.0;320.2142857142857;7.0;0.0;6.0;1.0;0.0;0.0;36.82660714285714;0.0;0.0
1265;0;31;162;1;0.0;0.0;0.0;0.0;0.0;2941.993928571429;0.0;0.0;0.0;0.0;0.0;-219.33607142857142;2.0;464.2857142857143;112.49607142857144;0.0;9.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;17.175357142857145
1266;0;20;59;1;0.0;1.0;1.0;0.0;0.0;2094.6692857142857;0.0;7743.577142857143;0.0;0.0;0.0;317.69821428571436;4.0;178.57142857142858;157.28571428571428;689.8182142857142;15.0;1.0;8.0;0.0;1.0;0.0;0.0;8.607142857142858;0.0
1267;0;37;125;1;1.0;0.0;1.0;0.0;1.0;1753.0407142857143;1959.8710714285717;0.0;461.3339285714286;0.0;4312.384642857143;0.0;12.0;600.0;0.0;83.53571428571429;19.0;5.0;4.0;0.0;1.0;1.0;0.0;2.858214285714286;21.820714285714285
1268;0;23;179;1;0.0;0.0;0.0;0.0;0.0;491.3907142857143;0.0;0.0;0.0;0.0;0.0;-1.9492857142857145;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;20.34357142857143
1269;0;37;43;1;0.0;0.0;0.0;0.0;0.0;514.0550000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1270;0;38;43;1;0.0;0.0;0.0;0.0;0.0;3.658214285714286;0.0;0.0;0.0;0.0;0.0;-274.7678571428571;1.0;178.57142857142858;96.21428571428572;0.0;4.0;2.0;0.0;;;;;;
1271;1;42;94;2;1.0;1.0;1.0;0.0;0.0;4492.061785714285;1990.5028571428568;0.0;0.0;0.0;0.0;-279.13250000000005;4.0;125.0;401.6525;614.7864285714286;30.0;1.0;13.0;;;;;;
1272;1;35;96;1;0.0;1.0;0.0;0.0;0.0;5786.205714285715;0.0;5861.208928571429;0.0;0.0;0.0;178.23321428571376;5.0;714.2857142857143;288.31142857142856;924.3214285714286;18.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0
1273;1;47;161;1;0.0;0.0;0.0;0.0;0.0;165.95000000000002;0.0;0.0;0.0;0.0;0.0;336.46964285714284;4.0;57.142857142857146;194.5107142857143;666.6899999999999;23.0;2.0;7.0;1.0;1.0;0.0;0.7771428571428572;5.785714285714286;0.0
1274;1;41;35;1;0.0;6.0;0.0;0.0;0.0;15.485;0.0;0.0;0.0;0.0;0.0;-1506.1392857142855;5.0;107.14285714285714;82.26785714285714;2310.285714285714;11.0;1.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0
1275;0;66;84;1;0.0;0.0;0.0;0.0;0.0;39.79178571428572;0.0;0.0;0.0;0.0;0.0;-2.521428571428572;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.9698214285714286;0.0;0.0
1276;1;28;145;1;0.0;0.0;0.0;0.0;2.0;13915.925357142856;0.0;0.0;0.0;0.0;1764.5892857142858;359.20607142857136;3.0;35.714285714285715;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1277;1;21;19;1;1.0;5.0;0.0;1.0;0.0;7.361071428571429;3230.0964285714285;0.0;0.0;1.4285714285714286;0.0;3011.2642857142855;4.0;607.1428571428571;831.8835714285715;523.1324999999999;20.0;4.0;10.0;1.0;1.0;0.0;4.704821428571429;2.857142857142857;0.0
1278;0;60;59;1;1.0;0.0;1.0;0.0;0.0;3964.0125;87992.25607142856;0.0;0.0;0.0;0.0;-152.59857142857118;4.0;600.0;265.44214285714287;678.1071428571429;25.0;2.0;14.0;;;;;;
1279;1;51;163;1;0.0;0.0;0.0;0.0;0.0;3812.3167857142857;0.0;0.0;0.0;0.0;0.0;3293.1124999999997;4.0;678.5714285714286;21.09642857142857;2519.3928571428573;11.0;1.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0
1280;0;48;33;1;0.0;0.0;0.0;0.0;0.0;25191.65;0.0;0.0;0.0;0.0;0.0;-30.10107142857143;3.0;0.0;169.56571428571428;0.0;5.0;0.0;0.0;;;;;;
1281;0;40;15;1;0.0;0.0;0.0;0.0;0.0;7241.138928571429;0.0;0.0;0.0;0.0;0.0;-20.670714285714325;3.0;0.0;0.0;574.8214285714286;11.0;0.0;8.0;;;;;;
1282;1;23;68;1;0.0;3.0;0.0;1.0;0.0;12164.779285714289;0.0;1909.8492857142855;0.0;-4.464285714285714;0.0;5770.349285714285;5.0;0.0;402.7910714285714;0.0;4.0;0.0;0.0;1.0;0.0;0.0;1.4230357142857142;0.0;0.0
1283;1;63;174;1;0.0;0.0;0.0;0.0;0.0;616.2014285714286;0.0;0.0;0.0;0.0;0.0;-2522.199642857143;6.0;64.28571428571429;227.8607142857143;3734.857142857143;18.0;1.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
1284;0;58;26;1;0.0;0.0;0.0;0.0;0.0;17.917142857142856;0.0;0.0;0.0;0.0;0.0;495.48071428571427;2.0;0.0;14.805;0.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;15.035714285714286
1285;1;76;4;1;0.0;0.0;0.0;0.0;0.0;84.30357142857143;0.0;0.0;0.0;0.0;0.0;-18.201071428571368;2.0;25.0;69.52285714285715;470.7142857142857;12.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
1286;1;39;181;1;0.0;3.0;0.0;0.0;0.0;5612.3525;0.0;3567.8396428571427;0.0;0.0;0.0;-5.523571428571415;5.0;392.8571428571428;36.13928571428571;75.21428571428571;13.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
1287;1;40;176;1;0.0;0.0;1.0;1.0;0.0;2962.5217857142857;0.0;0.0;0.0;315.01214285714286;0.0;-53.571428571428896;14.0;678.5714285714286;12.460714285714284;689.5357142857143;26.0;7.0;10.0;0.0;1.0;0.0;0.0;1.9642857142857144;0.0
1288;1;41;3;1;1.0;0.0;1.0;1.0;0.0;275.50178571428575;539.5925;0.0;0.0;9.5;0.0;616.2732142857142;3.0;0.0;268.60714285714283;391.32;8.0;0.0;6.0;;;;;;
1290;1;65;252;1;0.0;0.0;1.0;0.0;0.0;17862.919285714284;0.0;0.0;335.5207142857143;0.0;0.0;126.66178571428577;6.0;0.0;70.91071428571429;186.0;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1291;0;33;226;1;1.0;3.0;1.0;0.0;0.0;1728.6575;5836.790714285715;36624.94821428572;0.0;0.0;0.0;-286.31928571428557;5.0;642.8571428571429;300.4321428571429;57.142857142857146;15.0;2.0;3.0;0.0;0.0;1.0;0.0;0.0;11.10142857142857
1292;0;47;151;1;0.0;0.0;0.0;0.0;0.0;244.81642857142856;0.0;0.0;0.0;0.0;0.0;-2153.3339285714287;2.0;14.285714285714286;20.139285714285712;2142.8571428571427;6.0;2.0;1.0;1.0;0.0;1.0;1.0275;0.0;17.676785714285714
1293;0;31;151;1;1.0;0.0;1.0;0.0;0.0;465.5467857142857;257.125;0.0;0.0;0.0;0.0;-185.71428571428623;14.0;185.7142857142857;0.0;13195.82142857143;15.0;1.0;5.0;0.0;1.0;1.0;0.0;89.76107142857143;11.546071428571429
1294;0;51;172;1;0.0;0.0;1.0;0.0;0.0;980.1721428571428;0.0;0.0;0.0;0.0;0.0;-71.42857142857156;14.0;1321.428571428571;47.51142857142857;39.285714285714285;13.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
1295;1;32;162;1;0.0;0.0;1.0;1.0;1.0;1651.142857142857;0.0;0.0;901.6160714285714;216.99714285714285;301.5546428571429;-129.42428571428582;2.0;178.57142857142858;207.9857142857143;16.517857142857142;15.0;2.0;3.0;;;;;;
1296;0;49;151;1;0.0;0.0;0.0;0.0;1.0;82.895;0.0;0.0;0.0;0.0;3237.48;-68.62142857142862;3.0;1382.142857142857;555.6946428571429;200.67857142857144;44.0;12.0;6.0;;;;;;
1297;0;78;159;1;0.0;0.0;0.0;0.0;0.0;14.646071428571428;0.0;0.0;0.0;0.0;0.0;-148.25464285714287;2.0;210.7142857142857;207.90357142857144;140.21428571428572;31.0;7.0;5.0;;;;;;
1298;0;26;176;3;0.0;0.0;0.0;0.0;1.0;40.69714285714286;0.0;0.0;0.0;0.0;639.8746428571429;157.2325;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;25.243214285714284
1299;0;24;72;1;0.0;0.0;0.0;0.0;0.0;1725.3710714285714;0.0;0.0;0.0;0.0;0.0;394.53678571428577;2.0;0.0;0.0;137.78571428571428;4.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;13.119285714285713
1300;1;41;150;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-170.5639285714286;2.0;121.42857142857144;0.0;206.07142857142856;8.0;4.0;3.0;;;;;;
1301;1;52;71;1;0.0;0.0;1.0;0.0;0.0;603.4128571428572;0.0;0.0;93.60357142857144;0.0;0.0;212.08642857142843;7.0;0.0;0.0;578.3928571428571;13.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0
1302;1;66;69;1;1.0;0.0;0.0;0.0;0.0;35.83464285714286;1888.0625;0.0;0.0;0.0;0.0;-1113.6557142857143;1.0;0.0;238.6703571428572;822.1071428571429;8.0;0.0;2.0;1.0;1.0;0.0;10.126428571428573;0.4285714285714285;0.0
1303;1;52;151;1;0.0;0.0;0.0;0.0;0.0;24326.445;0.0;0.0;0.0;0.0;0.0;41.72249999999997;4.0;250.0;134.57464285714286;467.32142857142856;16.0;3.0;2.0;0.0;1.0;0.0;0.0;6.0;0.0
1304;0;65;80;1;0.0;0.0;1.0;0.0;0.0;4963.121071428572;0.0;0.0;0.0;0.0;0.0;-6.569642857142867;2.0;285.7142857142857;0.0;254.92785714285716;9.0;1.0;7.0;;;;;;
1305;1;35;152;1;0.0;0.0;1.0;0.0;0.0;73.56642857142857;0.0;0.0;0.0;0.0;0.0;140.55535714285713;4.0;71.42857142857143;360.91785714285714;161.42857142857142;15.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0
1306;0;43;102;1;0.0;0.0;0.0;0.0;0.0;253.21214285714285;0.0;0.0;0.0;0.0;0.0;93.4439285714285;3.0;661.7242857142857;220.6542857142857;0.0;11.0;3.0;0.0;0.0;1.0;0.0;0.0;0.8939285714285715;0.0
1307;0;50;150;1;0.0;0.0;1.0;0.0;0.0;0.0128571428571428;0.0;0.0;0.0;0.0;0.0;147.35428571428588;4.0;517.8571428571429;284.83250000000004;497.1428571428572;35.0;3.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0
1308;0;22;10;1;0.0;0.0;0.0;0.0;0.0;12.612857142857145;0.0;0.0;0.0;0.0;0.0;-0.8939285714285715;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;12.96107142857143
1309;1;57;151;1;0.0;0.0;0.0;0.0;0.0;0.0403571428571428;0.0;0.0;0.0;0.0;0.0;695.3671428571429;7.0;0.0;227.52428571428567;174.28571428571428;14.0;0.0;4.0;0.0;1.0;0.0;0.0;2.392857142857143;0.0
1310;1;36;104;1;0.0;0.0;0.0;0.0;0.0;4018.2067857142856;0.0;0.0;0.0;0.0;0.0;-491.8010714285714;3.0;0.0;0.0;991.9571428571428;16.0;0.0;14.0;;;;;;
1311;0;66;135;1;0.0;0.0;0.0;0.0;0.0;155.63464285714286;0.0;0.0;0.0;0.0;0.0;49.07678571428585;3.0;17.857142857142858;159.8607142857143;554.0714285714286;17.0;1.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0
1312;1;64;154;3;0.0;0.0;0.0;0.0;0.0;11295.457142857142;0.0;0.0;0.0;0.0;0.0;-0.018928571428546093;8.0;171.42857142857142;129.92964285714285;651.6260714285714;21.0;2.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
1313;1;76;74;1;0.0;0.0;0.0;0.0;0.0;1041.444642857143;0.0;0.0;0.0;0.0;0.0;-198.52499999999998;2.0;0.0;0.0;587.0360714285714;9.0;0.0;8.0;;;;;;
1314;1;34;138;1;0.0;0.0;1.0;0.0;0.0;3404.655357142857;0.0;0.0;0.0;0.0;0.0;37.11214285714283;8.0;146.42857142857142;33.28857142857143;77.60714285714286;18.0;4.0;3.0;;;;;;
1315;0;40;88;1;0.0;0.0;1.0;1.0;1.0;2926.482857142857;0.0;0.0;289.63357142857143;0.7142857142857143;2475.792857142857;-461.1814285714288;4.0;535.7142857142857;579.3417857142857;1422.9171428571428;17.0;3.0;11.0;1.0;0.0;0.0;2.7246428571428574;0.0;0.0
1316;0;63;158;1;1.0;0.0;1.0;1.0;0.0;2145.81;5861.004642857143;0.0;0.0;43.32142857142857;0.0;-209.72857142857129;2.0;400.0;507.8164285714286;2029.25;39.0;4.0;10.0;0.0;0.0;1.0;0.0;0.0;3.3175
1317;0;39;176;1;0.0;0.0;0.0;0.0;0.0;435.1732142857143;0.0;0.0;0.0;0.0;0.0;334.12535714285707;6.0;178.57142857142858;471.5260714285714;89.82142857142857;35.0;2.0;3.0;1.0;0.0;0.0;5.987678571428572;0.0;0.0
1318;0;62;242;1;0.0;0.0;0.0;0.0;0.0;3547.1307142857145;0.0;0.0;0.0;0.0;0.0;200.365;4.0;0.0;78.5;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1319;0;22;79;1;0.0;0.0;0.0;0.0;0.0;232.7953571428572;0.0;0.0;0.0;0.0;0.0;-232.1007142857144;2.0;0.0;0.0;210.0;8.0;0.0;3.0;;;;;;
1320;1;60;191;1;0.0;0.0;1.0;0.0;0.0;395.2632142857143;0.0;0.0;573.0067857142857;0.0;0.0;824.4807142857144;4.0;35.714285714285715;8.245000000000001;212.8571428571429;11.0;1.0;6.0;;;;;;
1321;1;44;180;1;0.0;0.0;0.0;0.0;0.0;25.195357142857144;0.0;0.0;0.0;0.0;0.0;-205.9578571428571;3.0;557.1428571428571;0.0;0.0;4.0;3.0;0.0;;;;;;
1322;1;63;52;1;0.0;2.0;1.0;0.0;0.0;454.6960714285714;0.0;0.0;93.72678571428573;0.0;0.0;24.78178571428566;2.0;207.14285714285717;136.70499999999998;338.92857142857144;15.0;1.0;5.0;0.0;1.0;0.0;0.0;14.285714285714286;0.0
1323;0;70;213;1;0.0;0.0;0.0;0.0;0.0;325.3625;0.0;0.0;0.0;0.0;0.0;322.68321428571426;5.0;0.0;120.60714285714286;132.14285714285714;6.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;9.928571428571429
1324;1;48;225;1;1.0;2.0;0.0;0.0;0.0;16287.627857142856;0.0;11404.145357142856;0.0;0.0;0.0;334.3592857142857;2.0;0.0;0.0;21.464285714285715;3.0;0.0;2.0;;;;;;
1325;1;24;134;1;1.0;0.0;0.0;0.0;0.0;14561.740357142857;9648.365714285714;0.0;0.0;0.0;0.0;149.25;5.0;285.7142857142857;749.6817857142858;467.3571428571428;61.0;10.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0
1326;1;50;191;1;0.0;0.0;0.0;0.0;0.0;2174.4875;0.0;0.0;0.0;0.0;0.0;-47.89499999999998;4.0;775.0;86.25357142857142;219.03571428571428;13.0;2.0;7.0;;;;;;
1327;1;57;124;1;0.0;0.0;0.0;0.0;0.0;7733.049285714286;0.0;0.0;0.0;0.0;0.0;-3.0964285714285893;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1328;1;54;52;1;0.0;7.0;0.0;0.0;0.0;505.8885714285714;0.0;0.0;0.0;0.0;0.0;-22.611428571428632;3.0;303.57142857142856;275.2678571428572;905.8214285714286;51.0;6.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0
1331;0;79;47;1;0.0;0.0;0.0;0.0;0.0;1091.6975;0.0;0.0;0.0;0.0;0.0;-61.04357142857142;1.0;0.0;0.0;60.92857142857143;3.0;0.0;2.0;;;;;;
1332;1;37;209;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;516.2825;0.0;0.0;775.9578571428572;4.0;0.0;136.17857142857142;400.2857142857143;10.0;0.0;5.0;;;;;;
1333;1;34;198;1;0.0;0.0;0.0;0.0;1.0;15106.0975;0.0;0.0;0.0;0.0;1113.3182142857142;181.98464285714272;5.0;589.2857142857143;226.52035714285716;363.7142857142857;36.0;6.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0
1334;0;69;163;1;1.0;0.0;0.0;1.0;0.0;11.183571428571428;204.42071428571427;0.0;0.0;1.8928571428571428;0.0;-946.2049999999999;3.0;464.2857142857143;250.75;677.4642857142857;11.0;3.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0
1335;0;70;9;1;0.0;0.0;1.0;0.0;0.0;91.28321428571428;0.0;0.0;0.0;0.0;0.0;189.22142857142853;9.0;178.57142857142858;147.5960714285714;672.1785714285714;22.0;2.0;8.0;0.0;1.0;0.0;0.0;407.9625;0.0
1336;1;61;171;1;0.0;0.0;0.0;0.0;0.0;1315.715;0.0;0.0;0.0;0.0;0.0;148.8114285714285;2.0;178.57142857142858;0.0;30.714285714285715;5.0;1.0;3.0;;;;;;
1337;0;65;175;1;1.0;6.0;0.0;0.0;0.0;0.0;3930.255;3644.262142857143;0.0;0.0;0.0;357.15214285714296;6.0;0.0;0.0;1297.24;7.0;0.0;7.0;1.0;0.0;0.0;3.900178571428572;0.0;0.0
1338;1;42;61;1;0.0;0.0;0.0;0.0;0.0;150.81964285714284;0.0;0.0;0.0;0.0;0.0;0.0010714285714285;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;19.461071428571422;0.0;0.0
1339;1;80;86;1;0.0;0.0;0.0;0.0;0.0;8518.8575;0.0;0.0;0.0;0.0;0.0;-122.29464285714289;2.0;53.57142857142857;286.93928571428575;104.78571428571428;22.0;2.0;5.0;;;;;;
1340;1;60;6;1;0.0;0.0;0.0;0.0;0.0;50.72035714285715;0.0;0.0;0.0;0.0;0.0;578.4446428571437;3.0;1607.142857142857;310.6464285714286;3205.535714285714;21.0;4.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0
1341;1;32;180;1;0.0;0.0;0.0;0.0;0.0;5413.299285714286;0.0;0.0;0.0;0.0;0.0;-9.999642857141225;2.0;0.0;0.0;8214.285714285714;4.0;0.0;1.0;;;;;;
1342;1;27;211;1;0.0;0.0;1.0;0.0;0.0;14998.111071428571;0.0;0.0;0.0;0.0;0.0;-86.00321428571442;6.0;500.0;603.8228571428572;1080.2275;40.0;4.0;14.0;0.0;0.0;1.0;0.0;0.0;16.153214285714288
1343;1;37;152;1;0.0;0.0;1.0;0.0;1.0;77.94142857142857;0.0;0.0;0.0;0.0;3681.46;0.0;23.0;539.2857142857143;219.43357142857144;354.5;28.0;4.0;4.0;;;;;;
1344;1;21;100;1;0.0;0.0;1.0;0.0;0.0;33954.502857142856;0.0;0.0;0.0;0.0;0.0;-288.04;5.0;267.85714285714283;63.38928571428572;355.6892857142857;15.0;2.0;9.0;0.0;1.0;0.0;0.0;2.857142857142857;0.0
1345;0;22;152;1;2.0;0.0;0.0;1.0;1.0;490.44;73.46249999999999;0.0;0.0;158.64285714285714;4250.1167857142855;-56.067142857142926;3.0;53.57142857142857;497.94642857142856;629.2857142857143;11.0;1.0;4.0;0.0;0.0;1.0;0.0;0.0;14.2075
1346;0;32;77;2;0.0;0.0;0.0;0.0;0.0;651.4214285714286;0.0;0.0;0.0;0.0;0.0;-3.3925;2.0;0.0;0.0;11.25;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.2142857142857142;0.0
1347;1;23;70;1;0.0;0.0;1.0;0.0;0.0;11238.1775;0.0;0.0;118.44964285714286;0.0;0.0;-22.40357142857141;4.0;357.1428571428572;0.0;65.42857142857143;8.0;3.0;4.0;0.0;0.0;1.0;0.0;0.0;21.035714285714285
1348;1;39;16;1;1.0;3.0;0.0;0.0;0.0;5316.222857142857;3786.695;308.88214285714287;0.0;0.0;0.0;-357.14107142857154;1.0;0.0;0.0;357.1428571428572;2.0;0.0;2.0;0.0;1.0;0.0;0.0;1.4285714285714286;0.0
1349;1;50;229;1;0.0;0.0;1.0;0.0;0.0;172.2239285714286;0.0;0.0;0.0;0.0;0.0;-53.7417857142857;2.0;160.71428571428572;35.885714285714286;0.0;19.0;11.0;0.0;;;;;;
1350;0;23;111;1;0.0;0.0;0.0;0.0;0.0;4.249642857142857;0.0;0.0;0.0;0.0;0.0;-448.88785714285723;2.0;392.8571428571428;133.3632142857143;725.2857142857143;24.0;4.0;3.0;0.0;0.0;1.0;0.0;0.0;8.952142857142857
1351;0;40;149;1;1.0;5.0;0.0;0.0;0.0;45.98107142857143;7402.633928571428;932.4157142857142;0.0;0.0;0.0;45.640714285714296;2.0;0.0;107.73571428571428;293.42857142857144;14.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0
1352;0;67;59;1;0.0;0.0;0.0;0.0;0.0;2228.3939285714287;0.0;0.0;0.0;0.0;0.0;55.479642857142835;2.0;3.571428571428572;73.09285714285714;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1353;1;29;83;1;0.0;0.0;0.0;1.0;0.0;1257.3753571428572;0.0;0.0;0.0;30.06607142857143;0.0;-0.2614285714285529;2.0;0.0;0.0;292.85714285714283;3.0;0.0;1.0;1.0;0.0;0.0;6.714821428571428;0.0;0.0
1355;0;55;101;1;0.0;0.0;0.0;0.0;0.0;0.5932142857142857;0.0;0.0;0.0;0.0;0.0;920.2267857142857;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;3.392857142857143;5.857142857142857
1356;0;38;183;1;0.0;0.0;0.0;0.0;0.0;235.32107142857143;0.0;0.0;0.0;0.0;0.0;17.02107142857153;3.0;0.0;63.15928571428572;0.0;3.0;0.0;0.0;;;;;;
1357;0;56;14;1;0.0;0.0;0.0;0.0;0.0;2.4282142857142857;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.285714285714286;0.0;0.0;1.0;1.0;0.0;;;;;;
1358;0;25;182;1;1.0;0.0;0.0;0.0;0.0;8.240357142857142;5352.294285714285;0.0;0.0;0.0;0.0;71.43892857142858;3.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;
1359;1;40;60;1;1.0;0.0;0.0;0.0;0.0;6202.357857142857;1269.0867857142855;0.0;0.0;0.0;0.0;-202.29857142857136;1.0;32.142857142857146;52.58714285714286;117.35714285714286;7.0;1.0;1.0;;;;;;
1360;1;28;212;1;0.0;0.0;0.0;1.0;0.0;649.8921428571429;0.0;0.0;0.0;38.785714285714285;0.0;-112.28571428571426;1.0;0.0;0.0;108.0;5.0;0.0;3.0;;;;;;
1361;0;64;10;1;0.0;0.0;0.0;0.0;0.0;2869.156071428571;0.0;0.0;0.0;0.0;0.0;-1.9600000000000002;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1362;0;76;53;1;1.0;0.0;0.0;1.0;0.0;21933.971428571425;42857.73;0.0;0.0;352.37392857142856;0.0;-149.6875;2.0;410.7142857142857;132.37714285714284;12.678571428571429;20.0;6.0;1.0;0.0;1.0;0.0;0.0;2.857142857142857;0.0
1363;-1;38;8;1;0.0;0.0;0.0;0.0;0.0;6533.868571428572;0.0;0.0;0.0;0.0;0.0;30.357142857142865;1.0;17.857142857142858;0.0;0.0;1.0;1.0;0.0;;;;;;
1364;0;39;63;1;1.0;0.0;1.0;0.0;0.0;0.0;4846.536428571429;0.0;260.86357142857145;0.0;0.0;-515.74;7.0;35.714285714285715;547.0328571428571;931.1785714285714;31.0;1.0;18.0;0.0;1.0;1.0;0.0;14.285714285714286;22.703928571428573
1365;0;39;227;1;1.0;0.0;0.0;0.0;0.0;5130.735357142857;3772.054285714286;0.0;0.0;0.0;0.0;-77.50250000000028;8.0;428.57142857142856;8.860714285714286;1221.428571428571;38.0;15.0;8.0;;;;;;
1366;0;32;33;1;0.0;0.0;1.0;0.0;0.0;47.16107142857143;0.0;0.0;0.0;0.0;0.0;-34.60642857142852;3.0;142.85714285714286;21.178571428571427;457.3571428571428;18.0;1.0;14.0;;;;;;
